Deepfake Detection Results
================================================================================

[1/3000]                        010.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2029 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0031/010.png
[136/3000]                        435.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8584 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0047/435.png
[137/3000]                        074.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9730 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0008_fake/074.png
[138/3000]                        040.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6910 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0004/040.png
[139/3000]                        175.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9900 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0048_fake/175.png
[140/3000]                       1065.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9889 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0040_fake/1065.png
[141/3000]                        263.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9876 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0048_fake/263.png
[142/3000]                        074.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9797 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0016_fake/074.png
[143/3000]                        141.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9782 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0008_fake/141.png
[144/3000]                        219.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4552 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0030/219.png
[145/3000]                        129.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8765 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0025/129.png
[146/3000]                        087.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8421 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0007_fake/087.png
[147/3000]                        062.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8449 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0025/062.png
[148/3000]                        015.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4955 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0029/015.png
[149/3000]                        221.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2438 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0046/221.png
[150/3000]                        166.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9741 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0001_fake/166.png
[151/3000]                        171.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9869 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0019_fake/171.png
[152/3000]                        165.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9835 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0041_fake/165.png
[153/3000]                        039.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9924 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0020_fake/039.png
[154/3000]                        858.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9875 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0041_fake/858.png
[155/3000]                        132.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9787 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0023_fake/132.png
[156/3000]                        104.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3682 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0043_fake/104.png
[157/3000]                        101.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9900 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0036_fake/101.png
[158/3000]                        110.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9944 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0005_fake/110.png
[159/3000]                        036.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4658 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0030/036.png
[160/3000]                        116.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9828 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0024_fake/116.png
[161/3000]                        020.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9852 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0012_fake/020.png
[162/3000]                        123.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1664 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0007/123.png
[163/3000]                        064.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9725 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0031_fake/064.png
[164/3000]                        479.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3272 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0044/479.png
[165/3000]                        028.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3289 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0020/028.png
[166/3000]                        848.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9915 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0044_fake/848.png
[167/3000]                        047.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8217 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0003/047.png
[168/3000]                        108.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6448 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0037/108.png
[169/3000]                        147.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7610 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0003/147.png
[170/3000]                        069.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8343 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0034_fake/069.png
[171/3000]                        332.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9915 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0047_fake/332.png
[172/3000]                        438.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5512 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0048/438.png
[173/3000]                        074.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9543 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0038_fake/074.png
[174/3000]                        221.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9901 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0044_fake/221.png
[175/3000]                        062.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9699 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0038_fake/062.png
[176/3000]                        175.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5796 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0048/175.png
[177/3000]                        102.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9711 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0021_fake/102.png
[178/3000]                        058.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3766 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0024/058.png
[179/3000]                        024.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4521 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0018/024.png
[180/3000]                        000.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2336 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0017/000.png
[181/3000]                        199.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9919 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0009_fake/199.png
[182/3000]                        730.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6362 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0048/730.png
[183/3000]                        204.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3592 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0048/204.png
[184/3000]                        095.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1754 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0023/095.png
[185/3000]                        336.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9775 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0010_fake/336.png
[186/3000]                        030.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6605 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0032/030.png
[187/3000]                        007.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9739 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0024_fake/007.png
[188/3000]                        046.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6619 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0036/046.png
[189/3000]                        672.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3896 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0048/672.png
[190/3000]                        041.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9872 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0015_fake/041.png
[191/3000]                        149.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3416 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0034/149.png
[192/3000]                        009.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3081 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0034_fake/009.png
[193/3000]                        128.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9715 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0026_fake/128.png
[194/3000]                        090.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4289 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0038/090.png
[195/3000]                        080.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7504 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0037/080.png
[196/3000]                        175.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9889 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0005_fake/175.png
[197/3000]                        128.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9141 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0035_fake/128.png
[198/3000]                        110.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8244 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0022/110.png
[199/3000]                        107.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2114 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0011/107.png
[200/3000]                        122.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9825 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0038_fake/122.png
[201/3000]                        038.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9658 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0035_fake/038.png
[202/3000]                        078.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3532 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0039/078.png
[203/3000]                        041.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9924 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0039_fake/041.png
[204/3000]                        033.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5849 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0022/033.png
[205/3000]                        175.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9875 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0010_fake/175.png
[206/3000]                        322.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7259 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0010/322.png
[207/3000]                        083.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1870 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0017/083.png
[208/3000]                        107.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9937 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0004_fake/107.png
[209/3000]                        066.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9128 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0007_fake/066.png
[210/3000]                        080.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7218 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0003/080.png
[211/3000]                        809.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9934 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0042_fake/809.png
[212/3000]                        078.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6623 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0036/078.png
[213/3000]                        104.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4902 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0032/104.png
[214/3000]                        133.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9632 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0031_fake/133.png
[215/3000]                        096.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9920 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0004_fake/096.png
[216/3000]                        626.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9913 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0044_fake/626.png
[217/3000]                        014.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9818 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0033_fake/014.png
[218/3000]                        064.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7242 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0036/064.png
[219/3000]                        059.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5403 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0019/059.png
[220/3000]                        018.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9901 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0009_fake/018.png
[221/3000]                        033.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9848 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0008_fake/033.png
[222/3000]                        088.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9817 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0023_fake/088.png
[223/3000]                        340.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9950 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0042_fake/340.png
[224/3000]                        289.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6678 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0045/289.png
[225/3000]                        292.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9868 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0048_fake/292.png
[226/3000]                        088.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9497 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0021_fake/088.png
[227/3000]                        089.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9828 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0039_fake/089.png
[228/3000]                        346.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9796 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0045_fake/346.png
[229/3000]                        310.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9767 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0022_fake/310.png
[230/3000]                        087.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9870 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0048_fake/087.png
[231/3000]                        056.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3284 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0000/056.png
[232/3000]                        133.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3604 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0046/133.png
[233/3000]                        033.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9905 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0039_fake/033.png
[234/3000]                        196.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5837 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0014/196.png
[235/3000]                        073.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9836 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0044_fake/073.png
[236/3000]                        373.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6827 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0018/373.png
[237/3000]                        205.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1253 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0023/205.png
[238/3000]                        120.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9829 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0011_fake/120.png
[239/3000]                        014.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9865 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0010_fake/014.png
[240/3000]                        025.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5865 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0029/025.png
[241/3000]                        003.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3734 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0038/003.png
[242/3000]                        061.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9712 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0001_fake/061.png
[243/3000]                        000.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9359 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0025/000.png
[244/3000]                        144.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9215 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0026_fake/144.png
[245/3000]                        112.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9864 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0019_fake/112.png
[246/3000]                        209.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9660 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0015_fake/209.png
[247/3000]                        005.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9031 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0007_fake/005.png
[248/3000]                        233.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9633 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0022_fake/233.png
